username,player_id,mens_rating,mens_rd,womens_rating,womens_rd
cbva_sooortiz,d0f3488c-4a1c-459b-9736-0cb8ea013735,1500,350,1519,95
cbva_bowiecheung,c0517b0d-f1b1-4ef2-b49b-84db15632f6d,1486,69,1500,350
cbva_ericyeich,af5c5268-04b5-47fa-be66-a0813e800401,1519,71,1500,350
cbva_andrelawrence,11c2c231-41e4-457c-9698-be1fb2c7399c,1500,68,1500,350
cbva_raketenmeier,9b2f224a-fe4a-4e46-a3ae-081a84544c93,1399,178,1500,350
cbva_fordharman,66f57ef3-62c5-4c92-b102-14ee3061dd01,1643,78,1500,350
cbva_christianneibert,a0c2ddcd-9b46-4149-bc9c-460cd2f27a22,1415,178,1500,350
cbva_ryankimura,17119f8c-dc80-4085-b8a6-0008eb4c49ff,1415,178,1500,350
cbva_tobywalpole,4298fbf2-9e41-4965-85ec-01d12406d779,1586,73,1500,350
cbva_dachowman,34dbfe4c-89c7-416a-a2de-21a54a3d30ed,1677,70,1500,350
cbva_jferraro,e7c0d36f-0b4d-4013-9382-4f8be5d15d68,1560,72,1500,350
cbva_cbvaforus,2aaf7dc6-c9c6-41fb-bdd7-07804c144f37,1531,68,1500,350
cbva_vnwzwsotlxdfoeh,4d7bdbce-43eb-47e1-87d3-f46b3d4d7c39,1419,191,1500,350
cbva_cmorikawa,fedb1aeb-cffb-4f2f-9f40-38c91ace0888,1560,172,1500,350
cbva_saipandrew,e9153741-baa7-4324-8b2a-4d4f02b9db43,1675,68,1500,350
cbva_loganmister,e77a3d4e-5eba-4553-a738-8ff59c21bcd0,1719,68,1500,350
cbva_ksanzari,a2074981-be51-4cf8-962d-39f48175fa4e,1500,350,1548,78
cbva_caprisalmon,23272230-5639-48cf-861f-c3c84b3f934f,1500,350,1484,195
cbva_laurasanfillipo,df6d96c4-9652-44d2-a31e-48705137686d,1500,350,1626,119
cbva_paigehines,527374fe-8fd7-4777-af19-4b24e0e224c0,1500,350,1574,119
cbva_callieham,05b17454-a02e-4d21-8773-94a6b3bc89b7,1500,350,1306,192
cbva_weixianli,15a28d9a-5aa2-44f8-8cca-d88605bba888,1500,350,1665,96
cbva_hayleysimon,3c981232-fc53-4ac5-9d3c-1902ae398d25,1500,350,1669,119
cbva_mjalanis,7765bfab-e627-4447-b8cb-fa70add816cb,1500,350,1497,194
cbva_sarahmartin,edd5931d-4b1d-470d-b2af-b9260f7767ad,1500,350,1487,112
cbva_emmabubelis,fcf4c9c9-df53-4db5-be8d-9a9f30b8d714,1500,350,1619,179
cbva_kjohnson,c0c08461-1e8b-4c1c-ad56-422ce6869faa,1500,350,1688,111
cbva_wendolyn,0cf81128-ef68-408c-9210-0a38ee82c129,1500,350,1635,115
cbva_kittywan,426ae031-5e01-4c63-9384-1bae7cd504df,1500,350,1632,121
cbva_steepaul,c924d232-86c6-4ef9-93e2-3d6cba97dacc,1500,350,1460,138
cbva_kvanderark,7b42437c-30d1-4b1c-a7cd-0ec4a8c96136,1500,350,1536,97
cbva_danialyse,fe21a646-8fa7-47e0-ac21-013ea6930d90,1500,350,1536,97
cbva_nicolestepanenko,c0926435-03f1-4406-ac63-62de514a831f,1500,350,1365,207
cbva_valerienbruk,d4005ed3-9b3b-4ee9-82b1-f88d894d84b4,1500,350,1365,207
cbva_haleygibson,3fecd1e7-8e59-4b48-8295-bef12721eaaa,1500,350,1700,156
cbva_mogibson,af6384c7-7e1f-4c00-bea4-f4bec6b5810c,1500,350,1700,156
cbva_endavison,7cedab99-9c3d-4020-be0b-6af53622f5d9,1500,350,1414,139
cbva_anastasiaquintana,761c4c16-97a9-4f04-a9e3-c13acb98e6b9,1500,350,1513,187
cbva_andiedewerd,7ddb1b60-f2a8-410d-98f8-c264ad8b7532,1500,350,1351,152
cbva_jadefuentes,8556669f-4b04-462f-a692-499e0d089e32,1500,350,1656,135
cbva_jaydahamete,b450996c-c87d-40d9-bda7-6e7ed9413530,1500,350,1471,150
cbva_estherxcho,57426399-a498-49c7-8375-eb50fe036939,1500,350,1393,104
cbva_diannegan,d7115902-7cf9-482a-95f0-cf0b90b3a150,1500,350,1404,134
cbva_wittkamper,43f740e7-da30-40d7-a58b-18ed3a877dd7,1458,171,1500,350
cbva_conyehwest,67d54fbd-1868-4797-a4f5-bf05fad10129,1373,181,1500,350
cbva_gtrotter,f34b7e87-76f6-4932-8607-68b0bdb962d4,1500,350,1747,119
cbva_annamall,f48b61bd-236c-440f-b3de-2f21289c9b9d,1500,350,1691,159
cbva_chloemanor,3023bfe4-cd24-4b93-a37d-e3c500c27447,1500,350,1407,151
cbva_emmatyrnauer,1c8030de-1fbb-4fc6-9fc6-bee81ce6b1e5,1500,350,1434,195
cbva_becjenny,4aa3f153-7857-4db2-8fb9-9f20bbc32bc9,1500,350,1480,91
cbva_tarmactm,8d92af1e-c2b9-415f-9d0a-10550420c068,1500,350,1497,193
cbva_alizeotter,b4c9542e-8528-4959-8e69-e97825c1889e,1500,350,1345,219
cbva_erinfederigan,0edbe302-8f9e-4ba0-b525-9556c7ce4464,1500,350,1345,219
cbva_amdaniel,40aae352-ad9d-4952-bf4f-c35885174a77,1468,176,1500,350
cbva_eeeskyball,8050b975-6e1b-468e-bfd0-52efae992fe3,1289,134,1500,350
cbva_davideppmxsicom,9440b812-4a43-47ff-9706-2e23b9a7650a,1326,169,1500,350
cbva_cujokercbva,65a0757a-9651-4dd7-a3db-7527c4f24d98,1459,102,1500,350
cbva_jeanlaurin,abcea187-acc0-4a9e-821e-f3c02f6ec768,1480,84,1500,350
cbva_nicolasmaurin,b40cb002-742e-4545-976e-5aa093b4a96f,1427,179,1500,350
cbva_paulmarcais,c04d1f81-14f5-4c55-9530-89fe1159e439,1427,179,1500,350
cbva_pole,455dbc91-9e84-4d87-8045-6077330be48d,1389,90,1500,350
cbva_german,aba5482d-861b-4801-ad23-90a6e1d056bf,1553,91,1500,350
cbva_lee,8edf010c-095e-41d0-82a1-03c0d9e71f13,1574,73,1500,350
cbva_edoncbva,41a34d22-97db-48bb-8eda-5d50005f173d,1346,186,1500,350
cbva_ethansjoseph,ad58956f-dcbd-484d-91e9-ca6a17a0afd2,1359,142,1500,350
cbva_missyell,ff57922a-01ab-45bf-a7a4-f621a07cbcfb,1434,176,1500,350
cbva_justinobrien,d46edb3c-1f13-4814-8013-1fc647396822,1377,86,1500,350
cbva_neilking,871bdb9b-7847-4d3f-96f9-f516309f0220,1508,155,1500,350
cbva_vanchaunguyen,2c5947de-30f2-40ec-be8b-55582cbdb024,1508,155,1500,350
cbva_jcoleman,93664a59-6262-40db-9930-444f477880e4,1477,122,1500,350
cbva_sashabirukoff,b09f0380-54bf-4771-bf27-a36d220f438c,1327,142,1500,350
cbva_jpincini,4e848dd1-c256-4e0b-a237-b009393276a5,1357,191,1500,350
cbva_paullambros,c03c6075-f507-42ca-b579-e94c9a9ac618,1534,76,1500,350
cbva_jschoeffler,b29fa010-5a17-4da6-9722-996145395c1e,1384,94,1500,350
cbva_stevebrookes,b769eff8-f24e-489a-8024-3edbe1c9db25,1384,94,1500,350
cbva_tuckergilmore,d694af50-561d-4f28-a2da-234f429c4dd0,1422,184,1500,350
cbva_trevorcatlin,f72f8457-3733-42d2-82fb-677ad8968363,1430,144,1500,350
cbva_tinpolee,7896f790-6906-45dd-955e-e967c24fd80b,1352,139,1500,350
cbva_julianlee,a52ca537-56e7-40cf-9f50-539ada44b97f,1352,139,1500,350
cbva_dragondeez,c3ed33d8-4467-4a45-9286-a5eb026a7115,1624,82,1500,350
cbva_mthomasjames,61bd5db9-c5ac-4735-b911-f092cd1578ab,1411,142,1500,350
cbva_rinaldik,4dc80b7b-520c-4eae-a738-08293ba5e1ee,1571,72,1500,350
cbva_sandmonsters,a427611c-3d96-4632-adbe-308a62994416,1698,84,1500,350
cbva_jakenorthrup,65d6a284-f722-4a53-bb68-375b86749b34,1446,91,1500,350
cbva_goobinator,2a7b7577-b52d-49a1-97dd-bb80e4021e4e,1368,189,1500,350
cbva_zacharydyck,377f5f2e-a090-4d7c-8ccf-f6443ce4fb40,1413,141,1500,350
cbva_kjratter,5fabda95-3f3b-48e2-81c9-aae59ba1212f,1655,99,1500,350
cbva_lsinotol,4745e5b9-9d1f-45f7-bd1f-0461af7e34ab,1624,140,1500,350
cbva_nafrankl,ae00d5f7-2b57-4bfa-9498-74855fdd5ec7,1633,71,1500,350
cbva_gabrieldomecus,664473a2-9521-4eac-94e1-9b929db99566,1609,122,1500,350
cbva_natepugh,1574158b-ff05-4677-a8c4-47dd8180789f,1664,85,1500,350
cbva_raglankear,0c58e17a-5452-4e2c-ad5c-eaa878877586,1338,130,1500,350
cbva_dylanwarner,afc21f3d-7f67-414d-8d4f-98e1de062b1e,1531,105,1500,350
cbva_quinnhudson,f19c5229-bef1-42dc-bfbe-8886440f474e,1609,156,1500,350
cbva_cadensajnog,3c315ad0-d677-4c90-87f4-778e4b201634,1664,78,1500,350
cbva_tstretch,ae6ff852-d2d1-4d67-b70a-5419313fb973,1500,97,1500,350
cbva_ryderdus,ce42effc-b0cc-45ff-b467-36d7addbc2a1,1538,68,1500,350
cbva_aidan,9e05c11e-f395-4fd7-8817-b763139ea11c,1312,101,1500,350
cbva_mateo,c861f65d-7f9e-433c-a9a5-a2edb24f8909,1441,80,1500,350
cbva_samueljohnston,a327ecea-5785-4e9a-95ff-a298ce5c0b7f,1590,68,1500,350
cbva_igorpetrov,f67a7b23-79a4-4a0e-923c-9eed72b68662,1369,178,1500,350
cbva_jackdulzo,db8afec9-5660-4f1c-b8fc-6d3f81f5ec73,1457,171,1500,350
cbva_jsphillips,395da6ef-2c02-49a7-b828-2323b980de68,1457,171,1500,350
cbva_orlando,cd36c16c-6137-48dd-a485-5229a48c4e62,1513,68,1500,350
cbva_stefanhu,eb481203-e3d8-4b3b-9e51-af3d393145c8,1640,83,1500,350
cbva_fstrachan,5eebc1e0-0014-410b-8f60-ecae872a3bea,1447,186,1500,350
cbva_kandi,d16e69fc-3bec-41c2-be75-2494f422f037,1499,77,1500,350
cbva_spnaficy,6eb7773a-e7a7-4f73-9f9b-8e275ef133a4,1504,105,1500,350
cbva_boyuhumax,d16d5762-e462-4e34-9811-0eed4e66bf16,1248,103,1500,350
cbva_wenxuanfan,d3c694a2-befc-472a-8ad3-2735b11d589c,1248,103,1500,350
cbva_barrettgregan,247f5770-9456-4fa4-8c27-495ff8f58249,1637,109,1500,350
cbva_acecoast,738f6626-9793-49aa-acac-7c3609e9cc65,1637,109,1500,350
cbva_pitoufrassin,c6e6a4b0-5ea7-4987-b7f1-66e0b97eed79,1375,138,1500,350
cbva_marcokiewat,393cefc1-50fa-4411-990d-36274ca952fa,1549,127,1500,350
cbva_ppkorevaar,cfaed924-85a6-46e4-86e2-5ba29a222f24,1564,106,1500,350
cbva_chclarkk,ad7300b6-bbeb-4f18-9cdd-28e0a27ee1ef,1461,113,1500,350
cbva_robwilliamlyons,aff6f153-324c-497f-8031-f9a05f74b007,1461,113,1500,350
cbva_adamzvolleyball,86da12da-41c5-40f9-9ae9-1c9a92554d96,1452,177,1500,350
cbva_silverkevin,295d4a76-7abe-4616-a0d4-e7eada2989bb,1452,177,1500,350
cbva_kristrev,a9ec33f5-8d90-427e-b1e6-8a4279e90f9c,1602,113,1500,350
cbva_sbrazier,5cf47b94-ec73-4f2e-8140-dadbf0c9aa28,1602,113,1500,350
cbva_ibrahim,bae5248a-9d87-48a4-98d2-b3a9ce5d48f6,1431,69,1500,350
cbva_danelcalvente,80b0bd5c-a28b-4d51-8ff9-30c2584fb7c8,1597,148,1500,350
cbva_thefedoration,f4046c52-be45-4ac0-88eb-0a529924ad1c,1241,76,1500,350
cbva_jamescowan,775ef6a7-d9ff-49c9-98d0-87f5353fc4f1,1250,85,1500,350
cbva_amberhooley,109316e6-c8c1-4f2f-b24a-3f398a162b7a,1500,350,1634,149
cbva_thesteeene,9bcd9f09-185e-4856-b83d-fbcdbf66b004,1500,350,1567,117
cbva_sydneytekstra,7797f29f-d1ad-4fac-a440-d20c525d8888,1500,350,1359,183
cbva_courtcourt,53b4aefb-f48d-4327-83aa-ce1454d8fe73,1500,350,1357,140
cbva_bcampbell,5f06d9a9-ac43-4f3b-82f5-1d878045016e,1500,350,1347,185
cbva_lamiller,e28d1c36-77bc-43ad-870c-f5d84866c744,1500,350,1337,118
cbva_amatotori,880e9116-49ce-417b-9901-580472de2f5a,1500,350,1346,118
cbva_kianakrumm,20c3d28b-f7d8-4473-b875-01cd4f20f0e1,1500,350,1554,162
cbva_michelevsab,53564a0d-b014-4bbe-92b9-370d1ef526c4,1500,350,1627,88
cbva_emmarapp,cd6fd216-0fab-4cb7-9e1c-6f8920eec62b,1500,350,1628,97
cbva_skiptomylou,3394c1fb-f1ae-484e-83b9-7feb87e6ae04,1539,153,1500,350
cbva_jackribarich,8627ab24-e2b7-4fd1-9709-b20fce571699,1637,91,1500,350
cbva_nexlarss,4e8c0474-35f5-4a5e-a85a-53938b8e8b10,1353,114,1500,350
cbva_cschoenduve,d218d289-d070-4ca5-97c4-3252a4b16b1a,1347,179,1500,350
cbva_richesse,a9b35720-dc70-47a9-931f-5c16a0910df5,1387,91,1500,350
cbva_kingyanno,3b8f2942-9c52-440e-9c75-70322f131b17,1462,95,1500,350
cbva_tommymmarino,cd76bf49-614a-41db-a07b-d66cb987061a,1475,104,1500,350
cbva_spencerquarles,dd959dfa-89ef-41c4-942f-bc0efa7e0c42,1349,185,1500,350
cbva_matthewbridges,b4e63805-e42e-4e3c-99c3-f3d6cce1e6d2,1349,185,1500,350
cbva_derekmasteraon,d9427098-408e-4e7b-b394-849d84a03a11,1579,117,1500,350
cbva_ozgarcia,7eb10676-739c-4f55-9bc7-ed74b4c50622,1327,116,1500,350
cbva_pjennings,c683ff4e-c4e5-4b52-8590-5e69c80b02f8,1327,116,1500,350
cbva_jesspenner,3336fb1b-7f00-4413-b8cb-797c4c2a4b3d,1500,350,1517,88
cbva_realnursekelley,df802243-909b-4305-94df-700b71007b43,1500,350,1436,97
cbva_bellahomes,e4c4413e-1ad2-46b5-8554-007a22ffc2ff,1500,350,1474,109
cbva_erinbrennan,c02409be-0160-421a-8356-4a6334785822,1500,350,1412,100
cbva_federicatonon,f35ec0c1-9889-48e3-bf53-cd4718dfffee,1500,350,1483,161
cbva_autumncmorgan,db4c4f4c-674c-4649-b182-9eff8e737ab2,1500,350,1545,97
cbva_jackwillsam,b2ffb428-2a17-4cc4-af3e-fb289aa995b0,1500,350,1553,79
cbva_sienaadzich,67a89c74-4a68-4f04-9367-170213ec5e0f,1500,350,1544,70
cbva_dominiquevellutato,8a29249e-7b46-4dad-9bd7-c160ebce87f7,1500,350,1437,118
cbva_taylewis,b1e296b1-3f84-4ff0-8621-91ac61800d63,1500,350,1543,109
cbva_gwitcher,bd113e9c-e29a-4c97-812d-03a97bf4f188,1500,350,1434,113
cbva_longleyek,9d36fc24-36d4-4e84-bd4d-995bb8751e20,1500,350,1436,189
cbva_natashrybak,7a4fb14b-3060-4ab4-a309-555606927866,1500,350,1436,189
cbva_bellarosa,81968fda-7265-4d4a-813d-11e1dfc0e464,1500,350,1519,76
cbva_laurenchecket,ac27abe7-9401-4f15-8f2a-211faedb6f95,1500,350,1592,78
cbva_kschamblin,7aedd070-7594-4867-98fd-a6ccb2634efb,1500,350,1711,143
cbva_erinalex,dddb40cc-edf4-43c1-b647-23c64ccab737,1500,350,1711,143
cbva_kaiharrison,4be1daf1-ce44-42c1-b06d-04323c928c51,1708,94,1500,350
cbva_alexsanchez,d5aa71d5-aa52-4068-b3d3-4f02efff1db0,1539,76,1500,350
cbva_sidharthb,7bc8d792-7956-4235-8496-e1673c373ca0,1453,96,1500,350
cbva_ericwatersmith,0bddb0f8-dab9-4474-96ba-53ca74e91293,1631,112,1500,350
cbva_justinmaly,142f7d80-0d56-44cc-b696-12282023917c,1325,170,1500,350
cbva_sojinjkim,fb3e5866-ba5d-43d8-bcca-0bb841c7721d,1325,170,1500,350
cbva_rpulling,6160605b-7576-4581-bdff-7bd2fe1b81d7,1495,154,1500,350
cbva_lukepowers,788dd7aa-bf51-4354-8f1a-433f9159dfbf,1493,79,1500,350
cbva_zsarwary,ec253b96-e4dc-4d37-bd6b-0729d48504cb,1434,79,1500,350
cbva_jsarafian,43916a4f-be6e-458a-bd8d-397f80d0d163,1574,89,1500,350
cbva_kevinheff,ea67802a-bae3-457a-a78c-350a416ab814,1514,114,1500,350
cbva_brycetok,575b6a5f-138b-4d9a-b2b4-3d6bfca03937,1354,94,1500,350
cbva_danieldiscardiscar,1f0d77ed-1675-49b3-974f-31b2602fe67f,1538,98,1500,350
cbva_ncscrypto,d67a9dc5-a876-4d7c-9d49-52f3c53f0cbb,1415,94,1500,350
cbva_brianbeggs,8fb7745b-c918-428f-ba05-6c40e520112f,1586,111,1500,350
cbva_raysdcausa,1f1ba3bc-a7ff-42e7-a0de-b8015de1671a,1575,71,1500,350
cbva_dkirkpatrick,0e9bfae8-2d80-4da6-97fd-37f954ad08b7,1475,178,1500,350
cbva_anthonyunger,87e22d78-a394-4d7b-8dd2-1fb915038504,1482,104,1500,350
cbva_leorschiffer,a950bb6e-4321-4573-9269-66eac42a29a5,1537,162,1500,350
cbva_keonecoronado,87aa7e22-c263-4853-8293-ad3e2cab2281,1626,95,1500,350
cbva_anthonybaciocco,0ca0bd3a-6578-406c-81d7-6de8ee7f90d6,1379,177,1500,350
cbva_jarrylmckey,b59ba166-1e8f-4193-91c7-218ffaa687af,1379,177,1500,350
cbva_calebbai,8a8b2780-a477-4f3b-b26f-e742fa31380b,1336,145,1500,350
cbva_raymless,7aec627b-bc9d-42a7-bc4d-b0f711f95342,1336,145,1500,350
cbva_austinchan,aeda7ab3-00f9-4c3b-a2de-bc31b6562d47,1619,118,1500,350
cbva_daniellien,fc5d9a19-59df-45d2-ae65-a7f5e34d3163,1403,189,1500,350
cbva_adrianruelas,a4824f19-c4fb-4594-8c5e-a1dfc18b7936,1609,131,1500,350
cbva_cschaeffer,8edb21f1-3f41-4539-8969-5a31af1a625f,1494,128,1500,350
cbva_josephmoran,f7d996d1-f404-4f50-83ce-b1e4c25851c7,1494,128,1500,350
cbva_tolgazeybek,e83b8402-5a8a-4381-8a13-f5d571d3fff4,1307,121,1500,350
cbva_ttancbva,86fcd30b-8e0b-4e08-9fff-2914bea7b4aa,1307,121,1500,350
cbva_lucashansen,14e97896-401a-4832-bbd0-b86809a1a1fa,1327,108,1500,350
cbva_cgiffordhess,0b108fd8-8865-4e07-98bf-7e85d9d69c34,1297,100,1500,350
cbva_sunchipz,09c5bdfa-12ac-42f7-b7f6-f573bc780e17,1518,84,1500,350
cbva_kainhill,69ffeefb-0a41-4e67-8d7f-15d9d5f53162,1340,144,1500,350
cbva_ashtondean,d8fb2f6b-9399-4065-8e88-7a99cf51505a,1613,132,1500,350
cbva_kaipommerenke,294794bb-47e9-4ebb-90bc-ec30ccb145c2,1495,97,1500,350
cbva_markholme,c35db6c1-e5c8-4871-b03a-9123ff9a05fb,1477,107,1500,350
cbva_smubnish,7cf5d3c7-bd48-41c7-8a76-de5b6aa47d5a,1416,138,1500,350
cbva_jacyflorin,e9d84c55-3cdc-4cc9-974a-7124085f8386,1374,176,1500,350
cbva_benmeyer,b742b758-036c-4fb6-9e97-fb2c2f9f8f6e,1309,109,1500,350
cbva_jacksandidge,9ec211dd-260d-4e6c-985a-8803f8527a9c,1488,164,1500,350
cbva_jhoovercharles,d7d8b753-1eef-479d-93c0-28885f6597be,1453,94,1500,350
cbva_brianwalz,4240b0ca-6c49-4211-88e1-6e6ee962b6bf,1521,79,1500,350
cbva_stefffyy,3037cb01-8b92-4886-b090-76a9b8c39b5d,1599,100,1500,350
cbva_drnewman,ce91ebd9-6a0d-4168-a23c-3f2a9faa5a21,1598,77,1500,350
cbva_mattwendt,0ace327d-16fd-482d-b0d9-61d61cbf0298,1526,79,1500,350
cbva_oynbwqitxdkwjka,9e34b4cd-5a8e-418b-884c-0947d9e03d45,1437,191,1500,350
cbva_kennynguyen,142f9495-b58a-40a6-bbf5-c7dac8ffcf16,1527,132,1500,350
cbva_dmolinari,ff096fba-988c-4942-ae51-9dcb9e31e36a,1573,113,1500,350
cbva_oriaialon,ec068317-f3b4-4b86-926e-9ea12811d469,1305,92,1500,350
cbva_vivekarora,3da40872-6192-4134-b0f9-c537bd29b631,1503,110,1500,350
cbva_tannersuard,623b26cb-e774-4ea0-930f-a48dd7fe2ab6,1516,74,1500,350
cbva_jensheit,8ded6470-c929-4e4b-be5c-daaca5dd207f,1500,184,1500,350
cbva_jgillespie,f1457c9a-0843-498d-9438-b5cb6d533b32,1514,90,1500,350
cbva_ianhanus,b44f0a66-d566-4643-af47-6571861f020d,1545,99,1500,350
cbva_johnarcona,04d55be9-08a0-41c7-b1b1-d302445faf1e,1442,69,1500,350
cbva_hitthatshit,b3e8a4e7-8a2e-42c2-983c-f344c857c9f8,1660,103,1500,350
cbva_avery,da132476-8ae5-48e1-b303-c320543d58c1,1693,136,1500,350
cbva_christian,f78c70e4-528f-406d-a8da-3820f0220aea,1520,96,1500,350
cbva_madimaxwell,03945722-0f58-4f33-b4d1-ae9d1daf232c,1500,350,1473,191
cbva_kelleymb,bf0c79c2-84ac-450a-ad0c-466eb66ebd91,1500,350,1391,184
cbva_djsdadda,4260bd34-b173-4843-a334-8e21591e4659,1428,140,1500,350
cbva_colinwalsh,f3fcb790-a703-417f-9352-90c14ed62e82,1428,140,1500,350
cbva_lukealeksandravicius,36d8c1d6-93a2-47ff-b401-f64101c3f036,1659,98,1500,350
cbva_lukeribarich,cb3be7f9-319f-4a68-aec6-17a8a568b95f,1580,90,1500,350
cbva_matthewschwab,68fbf0f5-34ff-4204-8037-43747498c8f7,1438,107,1500,350
cbva_gavinlightner,fe77f121-f334-4a8a-835e-de7770f5ca31,1415,117,1500,350
cbva_abuchanan,52086857-f355-4f9a-9647-c7c72b15182b,1382,141,1500,350
cbva_mkuerbis,4bf54327-e01f-40a2-8027-81fbee302973,1424,141,1500,350
cbva_micahlyle,5960e7b4-21d8-417b-a669-13bf794e0127,1500,180,1500,350
cbva_gianpaololama,40204495-2e7f-4d2a-8104-11d6f484dced,1589,127,1500,350
cbva_reevesjoh,15386b3a-507a-42d9-8df9-8e25efc6dedc,1503,89,1500,350
cbva_jwilsonvb,d39b23ef-848a-47a8-ac96-ae43442dd99c,1688,87,1500,350
cbva_fmboswell,50ed4ba9-52a5-475d-bae6-36fbaa5747be,1496,131,1500,350
cbva_clipovac,cafdc525-59ba-46ae-a0b8-a5cbac3c844f,1436,179,1500,350
cbva_danieldeleon,3a976d4f-d195-4898-82b2-3150f1afdc85,1601,98,1500,350
cbva_dannyrrogers,a7347974-d6b5-4945-9dcd-e8282e1bb22b,1633,104,1500,350
cbva_andrewobrien,11fe94c5-8abb-4c57-ae6b-04371c60b36b,1460,190,1500,350
cbva_nickbrockman,bb5e96c7-424c-4517-9063-3d63499d9c3d,1649,94,1500,350
cbva_chaddevanss,925f63b5-0133-41ba-9741-a5ed8e9e3ee6,1421,187,1500,350
cbva_michaelwalsh,b22a5e00-3c98-46f0-a28c-3497b959fdcc,1503,82,1500,350
cbva_alecolson,2c4631a1-ee5b-401a-973f-29969a0d4c18,1454,125,1500,350
cbva_graysonjr,8806dec1-d78b-449f-a06a-c8be8d959aa6,1422,180,1500,350
cbva_jamesdelaney,6a935afe-d0ce-46a8-ba4f-b65a98e00be7,1448,135,1500,350
cbva_lukenovey,7a1c86ba-bccc-49fa-86fc-7f9e7b37bdf7,1485,79,1500,350
cbva_sstoeckinger,e0a30ee9-bbb4-4e8b-9a19-c8768a58da5e,1677,153,1500,350
cbva_radoiitutaglqfh,81438ea6-9a4b-421c-b533-ce584039de14,1677,153,1500,350
cbva_jalenesquivias,85aa44a3-7e3e-460f-b6ea-114aa2980b01,1538,169,1500,350
cbva_loganbeatty,4b7d6d86-6f73-4179-af4a-8bd62b070088,1615,91,1500,350
cbva_bboyjavi,068e6d92-cf31-4d07-837b-67bd8c904700,1581,97,1500,350
cbva_quinzilch,1f95e6a5-ede8-4fef-82dd-07638b96be7f,1604,73,1500,350
cbva_ryanpeluso,e3c46ea9-5862-4f4c-b430-e2e5fdf08d90,1617,68,1500,350
cbva_mvellutato,64a7051d-28ec-4dd3-add1-b9c38fe05413,1521,87,1500,350
cbva_harrisonhodgin,cfc7a38b-8771-4ab2-848f-740bd3b35157,1353,185,1500,350
cbva_clarktheshark,df7ca8d6-eccc-4d22-a1e2-465acad6e052,1656,82,1500,350
cbva_chporter,37ee44c8-f904-4fb2-b100-96ebb08e2323,1656,82,1500,350
cbva_cducotmatt,f1f67923-b0fe-4453-a2d1-835d3179638a,1418,112,1500,350
cbva_gillasher,a0f52f68-fac9-4cb9-b312-f1c3d11c8817,1419,98,1500,350
cbva_troyfitzgerald,3707f589-16a4-448a-b2d5-7f1224c0f652,1632,68,1500,350
cbva_owenpage,2d289c18-9dd3-4e64-a74f-2254c5c73d5c,1670,133,1500,350
cbva_vladimirkubr,6efc83df-4082-4432-b262-100eb50dba90,1485,204,1500,350
cbva_gvsjaiudnjhxlbh,1a902e91-402d-48d4-b318-1402b4e4bd49,1527,176,1500,350
cbva_lukekershaw,1e0fb187-d490-4035-a4c4-871d1e3efaa5,1336,138,1500,350
cbva_kidconstan,5ca4b6d2-52a3-4810-8a10-e4e847b8abfe,1571,135,1500,350
cbva_nickolinger,45918fda-a639-403c-b3b6-b22f13b22c43,1455,181,1500,350
cbva_andrewgallivan,c2e55199-ac1e-4dd8-92be-b246651e957f,1455,181,1500,350
cbva_morleyrockett,dde1e4e4-f971-4d57-afb5-4d6f4c65b5ce,1500,350,1601,93
cbva_ashbgonzo,ac3dd001-d1c7-4d9a-9a85-9eccfcb6b3f4,1500,350,1477,90
cbva_tbjeffer,c315c01c-0707-4899-aedd-6bbe955aac6a,1500,350,1417,186
cbva_khavenstrite,318ddd74-59c0-4b45-b076-77f4741c9dbc,1500,350,1498,188
cbva_trishiafields,5dba31a7-ea6b-4898-b463-e96e382589ac,1500,350,1639,90
cbva_angelikadianne,72edefcc-39ca-4878-965e-924b1a6e4c15,1500,350,1227,130
cbva_jstrange,c7b323ac-9612-412a-93d9-dc2b400f18d1,1500,350,1738,142
cbva_megstewa,0ba5fd1b-be27-485c-899f-5902ea7ced2c,1500,350,1738,142
cbva_anniewelch,e4ff4926-dd3d-4230-9028-03ac0661dfd1,1500,350,1494,76
cbva_brehance,27a02fb9-950e-430e-8e9f-13c8bc614adc,1500,350,1494,76
cbva_amkojian,57865907-c4a3-4111-9461-ad865ff741fb,1500,350,1536,91
cbva_killianarmstrong,d57df5b0-ecf3-43da-887c-8ea2ceb48c0a,1500,350,1583,117
cbva_sophiasabol,5b3027c6-3325-4953-bae8-2f80ae0c3004,1500,350,1511,174
cbva_lexihady,bc9a3b52-e8f5-4b0f-a243-56b3676d8d8a,1500,350,1687,137
cbva_jordynamoy,51e91026-f02c-4d6f-bfce-e70a32c9be0e,1500,350,1687,137
cbva_adelebouvet,09a3152c-8e99-43f1-a8d1-a8114ba26439,1500,350,1480,119
cbva_bridgetteadams,cb05beb7-e624-47cb-9148-3d3e9bebb2db,1500,350,1610,145
cbva_stefpaladino,017fb336-0a52-4d15-94bf-4e9109d925e6,1500,350,1317,122
cbva_aburnett,76baf23a-1f54-4e96-bae7-3b007953c039,1500,350,1283,123
cbva_lexireddick,5286aed3-6e85-475c-be95-b75bfd2f7ad8,1500,350,1409,196
cbva_meganhornyak,5a478d24-a66e-45a0-8958-c9f41b0b422d,1500,350,1409,196
cbva_kcslaught,17eb605c-b556-4fb2-a88c-22d45e1d23a0,1500,350,1739,150
